symbol,DATE,TIME_M,EX,TR_SCOND,SIZE,PRICE
ACW,20140304,9:30:45.155,P,Q,137,4.6
ACW,20140304,9:30:45.155,P,@,137,4.6
ACW,20140304,9:30:45.155,P,@,263,4.6
ACW,20140304,9:30:45.155,P,@,200,4.6
ACW,20140304,9:30:45.156,N,O,8201,4.62
ACW,20140304,9:30:45.188,N,F,100,4.6
ACW,20140304,9:30:45.216,N,@,100,4.6
ACW,20140304,9:30:45.241,D,4,205,4.62
ACW,20140304,9:30:54.172,K,@,100,4.61
ACW,20140304,9:31:47.137,N,@,200,4.65
ACW,20140304,9:31:47.139,N,F,500,4.65
ACW,20140304,9:31:47.141,N,I,90,4.65
ACW,20140304,9:31:51.504,N,@,1800,4.71
ACW,20140304,9:31:51.522,D,@,700,4.71
ACW,20140304,9:32:17.504,N,@,200,4.71
ACW,20140304,9:32:27.541,N,@,1100,4.71
ACW,20140304,9:32:27.543,K,@,800,4.7
ACW,20140304,9:32:27.555,K,F,600,4.71
ACW,20140304,9:32:43.283,K,@,200,4.71
ACW,20140304,9:32:43.546,N,@,100,4.73
ACW,20140304,9:32:47.877,K,@,100,4.75
ACW,20140304,9:32:55.370,N,@,100,4.79
ACW,20140304,9:32:55.371,T,F,100,4.77
ACW,20140304,9:32:55.371,T,Q,100,4.77
ACW,20140304,9:32:55.618,N,@,100,4.78
ACW,20140304,9:33:08.009,N,F,100,4.77
ACW,20140304,9:33:08.036,B,F,200,4.77
ACW,20140304,9:33:08.294,T,F I,21,4.76
ACW,20140304,9:33:12.598,D,@,100,4.76
ACW,20140304,9:33:12.607,Z,@,100,4.76
ACW,20140304,9:33:12.607,B,@,100,4.76
ACW,20140304,9:33:12.608,N,@,100,4.76
ACW,20140304,9:33:12.614,P,@,100,4.74
ACW,20140304,9:33:12.615,N,@,140,4.74
ACW,20140304,9:33:12.653,T,@,100,4.76
ACW,20140304,9:33:12.659,T,@,100,4.75
ACW,20140304,9:33:12.665,T,@,100,4.74
ACW,20140304,9:33:12.665,Z,I,60,4.75
ACW,20140304,9:33:12.671,N,@,160,4.73
ACW,20140304,9:33:12.717,N,F,100,4.73
ACW,20140304,9:34:00.222,P,@,100,4.74
ACW,20140304,9:34:00.223,N,F,300,4.74
ACW,20140304,9:34:00.250,B,F,100,4.74
ACW,20140304,9:34:00.250,T,F,100,4.74
ACW,20140304,9:34:00.250,B,F,100,4.74
ACW,20140304,9:34:32.047,D,@,750,4.7202
ACW,20140304,9:34:49.342,N,@,100,4.76
ACW,20140304,9:35:03.680,D,@,100,4.7525
ACW,20140304,9:35:03.682,D,@,300,4.758
ACW,20140304,9:35:04.794,D,@,100,4.7525
ACW,20140304,9:35:04.797,D,@,300,4.758
ACW,20140304,9:35:06.065,D,@,300,4.758
ACW,20140304,9:35:06.067,D,@,100,4.7525
ACW,20140304,9:35:19.709,T,@,200,4.76
ACW,20140304,9:35:35.474,B,F,200,4.76
ACW,20140304,9:35:35.474,N,F,100,4.76
ACW,20140304,9:35:35.518,D,@,100,4.76
ACW,20140304,9:36:27.554,N,@,100,4.75
ACW,20140304,9:36:27.554,N,F,100,4.74
ACW,20140304,9:36:27.554,N,F,100,4.73
ACW,20140304,9:36:27.554,B,F,100,4.75
ACW,20140304,9:36:27.554,B,F,100,4.75
ACW,20140304,9:36:27.622,N,F,100,4.76
ACW,20140304,9:36:33.699,D,I,9,4.77
ACW,20140304,9:37:02.970,D,@,400,4.758
ACW,20140304,9:37:04.289,D,@,100,4.76
ACW,20140304,9:37:04.292,D,@,300,4.758
ACW,20140304,9:37:05.915,D,@,400,4.758
ACW,20140304,9:37:07.557,K,F I,4,4.76
ACW,20140304,9:37:09.383,K,@,100,4.76
ACW,20140304,9:37:32.345,K,I,96,4.765
ACW,20140304,9:37:32.405,N,@,100,4.78
ACW,20140304,9:37:35.310,D,@,100,4.78
ACW,20140304,9:37:35.318,T,F,100,4.78
ACW,20140304,9:37:35.318,P,F,100,4.78
ACW,20140304,9:37:35.318,K,F,100,4.78
ACW,20140304,9:37:35.434,N,F,100,4.79
ACW,20140304,9:37:35.568,D,@,400,4.78
ACW,20140304,9:37:35.620,D,@,100,4.78
ACW,20140304,9:37:40.719,D,@,200,4.8
ACW,20140304,9:37:40.721,D,@,300,4.8
ACW,20140304,9:37:44.605,N,F,1000,4.8
ACW,20140304,9:37:45.216,D,I,66,4.7801
ACW,20140304,9:37:47.752,N,@,200,4.8
ACW,20140304,9:37:49.030,K,@,100,4.81
ACW,20140304,9:37:49.031,N,@,100,4.81
ACW,20140304,9:37:49.032,K,@,900,4.81
ACW,20140304,9:37:52.414,N,F,100,4.84
ACW,20140304,9:37:52.416,K,F,400,4.85
ACW,20140304,9:37:52.423,B,F,100,4.83
ACW,20140304,9:37:52.425,Z,F,100,4.85
ACW,20140304,9:38:07.146,P,F,300,4.97
ACW,20140304,9:38:07.147,N,F,100,4.98
ACW,20140304,9:38:07.153,D,F,100,4.98
ACW,20140304,9:38:07.239,D,@,100,4.98
ACW,20140304,9:38:07.240,D,@,200,4.98
ACW,20140304,9:38:09.506,N,@,400,4.95
ACW,20140304,9:38:09.510,B,F,200,4.95
ACW,20140304,9:38:09.548,D,@,100,4.94
ACW,20140304,9:38:09.763,N,@,100,4.88
ACW,20140304,9:38:09.770,D,@,100,4.8801
ACW,20140304,9:38:09.774,D,@,750,4.85
ACW,20140304,9:38:19.684,N,@,100,4.9
ACW,20140304,9:38:21.534,N,F,100,4.91
ACW,20140304,9:39:08.342,D,@,100,4.92
ACW,20140304,9:39:35.200,P,@,100,4.92
ACW,20140304,9:39:35.201,K,F,100,4.91
ACW,20140304,9:39:35.201,Y,F,100,4.91
ACW,20140304,9:39:35.201,K,F,100,4.91
ACW,20140304,9:39:35.201,N,F,200,4.91
ACW,20140304,9:39:35.204,N,F,100,4.9
ACW,20140304,9:39:35.206,Z,F,100,4.885
ACW,20140304,9:39:35.206,Z,F I,16,4.88
ACW,20140304,9:39:35.207,T,F I,23,4.89
ACW,20140304,9:39:35.208,N,F,100,4.87
ACW,20140304,9:39:35.209,P,@,100,4.85
ACW,20140304,9:39:35.210,B,I,84,4.85
ACW,20140304,9:39:35.211,T,F,200,4.85
ACW,20140304,9:39:35.211,B,I,16,4.85
ACW,20140304,9:39:35.211,B,I,12,4.85
ACW,20140304,9:39:35.211,J,I,12,4.85
ACW,20140304,9:39:35.211,J,I,16,4.85
ACW,20140304,9:39:35.219,D,@,100,4.85
ACW,20140304,9:40:27.324,P,@,100,4.85
ACW,20140304,9:40:27.325,N,F,400,4.85
ACW,20140304,9:40:27.352,P,@,100,4.85
ACW,20140304,9:40:27.352,Z,F,100,4.865
ACW,20140304,9:40:27.352,B,F,200,4.85
ACW,20140304,9:40:27.352,P,F,256,4.84
ACW,20140304,9:40:27.353,P,F,644,4.84
ACW,20140304,9:40:42.027,D,@,200,4.879
ACW,20140304,9:40:52.728,D,@,200,4.851
ACW,20140304,9:40:52.730,D,@,100,4.851
ACW,20140304,9:40:52.738,D,@,100,4.85
ACW,20140304,9:41:04.438,B,F,100,4.85
ACW,20140304,9:41:04.484,P,F,100,4.84
ACW,20140304,9:41:04.484,T,F,500,4.84
ACW,20140304,9:41:04.485,P,@,500,4.84
ACW,20140304,9:41:04.499,T,@,100,4.84
ACW,20140304,9:41:05.192,T,I,54,4.82
ACW,20140304,9:41:05.203,D,I,46,4.78
ACW,20140304,9:41:06.105,B,@,100,4.84
ACW,20140304,9:41:06.106,Y,@,100,4.84
ACW,20140304,9:41:06.106,N,F,100,4.84
ACW,20140304,9:42:11.583,Z,@,100,4.845
ACW,20140304,9:42:11.589,Z,@,100,4.845
ACW,20140304,9:42:11.590,P,@,100,4.855
ACW,20140304,9:42:11.590,T,@,100,4.855
ACW,20140304,9:42:11.593,D,@,100,4.855
ACW,20140304,9:42:11.597,D,@,100,4.855
ACW,20140304,9:42:11.599,D,@,100,4.845
ACW,20140304,9:42:23.699,K,@,300,4.87
ACW,20140304,9:42:28.150,B,F,100,4.84
ACW,20140304,9:42:28.150,N,F,100,4.84
ACW,20140304,9:42:28.151,P,@,2300,4.84
ACW,20140304,9:42:28.153,T,@,100,4.84
ACW,20140304,9:42:40.910,T,@,100,4.85
ACW,20140304,9:42:53.968,B,@,100,4.83
ACW,20140304,9:42:53.974,Y,@,100,4.83
ACW,20140304,9:42:53.983,P,I,46,4.83
ACW,20140304,9:42:53.984,N,@,100,4.83
ACW,20140304,9:42:54.060,D,@,161,4.82
ACW,20140304,9:42:54.064,N,@,100,4.82
ACW,20140304,9:42:54.072,D,@,155,4.79
ACW,20140304,9:44:14.596,Z,@,100,4.84
ACW,20140304,9:44:14.596,Z,@,100,4.84
ACW,20140304,9:44:18.953,D,@,100,4.845
ACW,20140304,9:44:21.019,D,@,100,4.84
ACW,20140304,9:44:21.089,D,@,100,4.84
ACW,20140304,9:44:30.847,P,@,100,4.83
ACW,20140304,9:44:30.848,N,F,100,4.83
ACW,20140304,9:44:40.894,P,I,22,4.82
ACW,20140304,9:45:54.899,P,@,230,4.85
ACW,20140304,9:45:56.261,T,@,100,4.84
ACW,20140304,9:45:56.265,T,F,100,4.84
ACW,20140304,9:46:11.247,D,@,400,4.85
ACW,20140304,9:46:11.247,D,@,100,4.85
ACW,20140304,9:46:41.222,D,@,100,4.85
ACW,20140304,9:46:41.292,D,@,200,4.85
ACW,20140304,9:47:34.279,D,@,200,4.85
ACW,20140304,9:48:27.336,D,@,200,4.85
ACW,20140304,9:49:20.386,D,@,200,4.85
ACW,20140304,9:49:43.257,D,I,2,4.83
ACW,20140304,9:49:51.696,D,@,650,4.8304
ACW,20140304,9:50:00.694,B,I,1,4.83
ACW,20140304,9:50:13.441,D,@,100,4.85
ACW,20140304,9:51:05.094,D,@,200,4.8304
ACW,20140304,9:51:06.501,D,@,200,4.85
ACW,20140304,9:52:05.216,D,@,200,4.85
ACW,20140304,9:52:24.258,D,@,100,4.85
ACW,20140304,9:53:03.922,D,@,200,4.85
ACW,20140304,9:53:54.887,P,@,100,4.83
ACW,20140304,9:53:54.887,P,@,100,4.83
ACW,20140304,9:53:54.888,B,F,199,4.83
ACW,20140304,9:53:54.888,N,F,200,4.83
ACW,20140304,9:53:54.889,P,@,501,4.83
ACW,20140304,9:53:54.893,D,F,100,4.83
ACW,20140304,9:53:56.008,D,@,100,4.83
ACW,20140304,9:53:56.234,P,F,200,4.83
ACW,20140304,9:53:56.234,Z,F I,2,4.83
ACW,20140304,9:56:00.084,D,@,100,4.84
ACW,20140304,9:56:00.164,D,@,200,4.84
ACW,20140304,9:56:48.879,D,@,400,4.8555
ACW,20140304,9:56:48.881,D,@,100,4.845
ACW,20140304,9:56:48.917,D,@,100,4.84
ACW,20140304,9:57:01.714,D,@,200,4.845
ACW,20140304,9:57:44.642,D,@,100,4.86
ACW,20140304,9:58:03.249,D,@,100,4.845
ACW,20140304,9:58:16.769,D,@,100,4.85
ACW,20140304,9:58:24.621,T,@,300,4.85
ACW,20140304,9:58:24.621,T,@,100,4.85
ACW,20140304,9:58:24.621,T,@,100,4.85
ACW,20140304,9:58:40.861,D,@,100,4.85
ACW,20140304,9:58:41.435,P,@,100,4.84
ACW,20140304,9:58:41.435,P,@,100,4.84
ACW,20140304,9:58:41.463,B,F,100,4.84
ACW,20140304,9:58:41.464,X,F,100,4.84
ACW,20140304,9:58:41.468,D,F,100,4.84
ACW,20140304,9:58:41.470,P,@,2000,4.84
ACW,20140304,9:58:41.560,N,F,100,4.83
ACW,20140304,9:59:25.473,D,@,100,4.845
ACW,20140304,9:59:25.514,D,@,100,4.84
ACW,20140304,9:59:43.327,D,@,100,4.845
ACW,20140304,10:00:00.131,D,@,100,4.845
ACW,20140304,10:00:29.525,D,@,100,4.84
ACW,20140304,10:01:10.792,J,@,100,4.84
ACW,20140304,10:01:10.793,N,@,100,4.84
ACW,20140304,10:01:34.157,D,@,100,4.845
ACW,20140304,10:01:44.807,N,@,100,4.84
ACW,20140304,10:02:25.199,D,@,100,4.845
ACW,20140304,10:02:55.972,P,@,100,4.845
ACW,20140304,10:03:16.234,D,@,100,4.845
ACW,20140304,10:03:18.393,P,@,100,4.845
ACW,20140304,10:03:30.675,D,@,100,4.8475
ACW,20140304,10:03:30.677,D,@,100,4.845
ACW,20140304,10:03:30.681,D,@,100,4.85
ACW,20140304,10:03:30.682,P,F,300,4.845
ACW,20140304,10:03:30.683,N,F,200,4.85
ACW,20140304,10:03:30.684,D,@,100,4.85
ACW,20140304,10:03:30.715,D,@,100,4.8475
ACW,20140304,10:03:32.445,N,F I,42,4.85
ACW,20140304,10:03:32.487,D,@,100,4.84
ACW,20140304,10:04:07.274,D,@,200,4.845
ACW,20140304,10:04:46.004,D,@,100,4.845
ACW,20140304,10:04:48.678,D,@,100,4.8499
ACW,20140304,10:04:58.309,D,@,200,4.845
ACW,20140304,10:05:49.345,D,@,200,4.845
ACW,20140304,10:05:54.323,N,F I,1,4.85
ACW,20140304,10:06:25.583,N,F,157,4.85
ACW,20140304,10:06:25.632,P,@,100,4.85
ACW,20140304,10:06:25.632,T,@,100,4.85
ACW,20140304,10:06:40.385,D,@,100,4.855
ACW,20140304,10:06:43.196,D,@,100,4.86
ACW,20140304,10:06:46.474,D,I,41,4.86
ACW,20140304,10:07:33.031,D,@,200,4.855
ACW,20140304,10:07:34.032,B,@,100,4.85
ACW,20140304,10:07:44.910,P,@,100,4.85
ACW,20140304,10:07:44.912,N,F,467,4.85
ACW,20140304,10:07:44.939,T,F,100,4.85
ACW,20140304,10:07:44.952,D,@,100,4.84
ACW,20140304,10:07:45.005,N,F,100,4.84
ACW,20140304,10:08:25.676,D,@,100,4.84
ACW,20140304,10:09:18.308,P,@,100,4.84
ACW,20140304,10:10:10.954,P,@,200,4.84
ACW,20140304,10:11:03.597,P,@,200,4.84
ACW,20140304,10:11:20.967,T,I,44,4.84
ACW,20140304,10:11:20.970,D,I,44,4.84
ACW,20140304,10:11:21.153,P,I,24,4.84
ACW,20140304,10:11:21.153,P,I,19,4.84
ACW,20140304,10:11:24.010,D,@,100,4.84
ACW,20140304,10:11:50.454,P,I,44,4.84
ACW,20140304,10:11:57.739,D,@,200,4.84
ACW,20140304,10:12:52.013,D,@,200,4.84
ACW,20140304,10:13:46.034,D,@,200,4.84
ACW,20140304,10:14:26.221,D,@,600,4.84
ACW,20140304,10:14:26.226,P,F,300,4.85
ACW,20140304,10:14:26.226,B,F,200,4.85
ACW,20140304,10:14:26.226,N,F,100,4.85
ACW,20140304,10:14:26.227,D,@,100,4.85
ACW,20140304,10:14:26.229,D,@,900,4.85
ACW,20140304,10:14:26.232,D,F,100,4.86
ACW,20140304,10:14:26.232,D,@,100,4.85
ACW,20140304,10:14:26.234,N,F I,41,4.86
ACW,20140304,10:14:26.241,D,F,359,4.86
ACW,20140304,10:14:26.244,D,@,100,4.85
ACW,20140304,10:14:26.256,D,@,200,4.85
ACW,20140304,10:14:26.260,D,@,1300,4.845
ACW,20140304,10:14:26.317,D,@,100,4.85
ACW,20140304,10:14:28.624,D,@,100,4.84
ACW,20140304,10:14:30.814,D,@,100,4.85
ACW,20140304,10:14:30.819,D,@,100,4.855
ACW,20140304,10:14:30.826,J,@,100,4.855
ACW,20140304,10:14:30.836,Z,@,100,4.855
ACW,20140304,10:14:40.174,D,@,200,4.855
ACW,20140304,10:14:40.214,D,@,100,4.85
ACW,20140304,10:14:51.066,D,@,100,4.85
ACW,20140304,10:15:13.598,D,@,100,4.855
ACW,20140304,10:15:13.625,D,@,1200,4.86
ACW,20140304,10:15:13.674,D,@,1200,4.86
ACW,20140304,10:15:20.004,D,@,100,4.86
ACW,20140304,10:15:20.044,D,@,100,4.85
ACW,20140304,10:15:34.315,D,@,200,4.86
ACW,20140304,10:15:45.847,Z,@,100,4.86
ACW,20140304,10:15:46.169,D,@,100,4.86
ACW,20140304,10:16:28.472,D,@,200,4.86
ACW,20140304,10:17:23.984,D,@,200,4.86
ACW,20140304,10:17:40.365,D,@,100,4.86
ACW,20140304,10:17:45.670,D,@,600,4.86
ACW,20140304,10:17:45.672,D,@,100,4.87
ACW,20140304,10:17:45.677,D,@,900,4.87
ACW,20140304,10:17:45.677,P,F,300,4.87
ACW,20140304,10:17:45.678,P,F,100,4.87
ACW,20140304,10:17:45.678,N,F,400,4.87
ACW,20140304,10:17:45.679,D,@,100,4.85
ACW,20140304,10:17:45.679,Y,F,200,4.87
ACW,20140304,10:17:45.680,N,F,400,4.87
ACW,20140304,10:17:45.682,D,@,100,4.87
ACW,20140304,10:17:45.861,D,@,100,4.865
ACW,20140304,10:17:45.891,Z,@,100,4.865
ACW,20140304,10:17:45.993,N,@,100,4.87
ACW,20140304,10:17:53.419,Z,F,200,4.865
ACW,20140304,10:17:53.419,Y,F,200,4.87
ACW,20140304,10:17:53.420,N,F,300,4.87
ACW,20140304,10:17:53.433,D,@,100,4.86
ACW,20140304,10:17:53.472,D,@,100,4.87
ACW,20140304,10:18:08.889,J,I,28,4.87
ACW,20140304,10:18:08.900,Y,F I,72,4.87
ACW,20140304,10:18:19.496,D,@,200,4.865
ACW,20140304,10:18:20.727,P,@,200,4.86
ACW,20140304,10:18:20.728,N,F,412,4.86
ACW,20140304,10:18:20.730,B,@,100,4.87
ACW,20140304,10:18:20.754,T,F,100,4.86
ACW,20140304,10:18:20.755,K,F,100,4.86
ACW,20140304,10:18:20.835,C,F,100,4.86
ACW,20140304,10:18:31.890,Z,@,100,4.86
ACW,20140304,10:19:15.028,D,@,100,4.86
ACW,20140304,10:19:17.619,D,@,100,4.87
ACW,20140304,10:19:19.596,D,@,100,4.865
ACW,20140304,10:19:33.285,D,@,117,4.8601
ACW,20140304,10:19:46.073,N,F,129,4.86
ACW,20140304,10:19:46.099,K,F,700,4.86
ACW,20140304,10:19:46.103,D,F,100,4.86
ACW,20140304,10:19:57.446,P,@,100,4.85
ACW,20140304,10:19:57.446,P,I,53,4.85
ACW,20140304,10:19:57.452,D,F,500,4.85
ACW,20140304,10:19:57.460,D,F,100,4.85
ACW,20140304,10:19:57.501,D,@,100,4.84
ACW,20140304,10:20:10.544,D,@,100,4.85
ACW,20140304,10:20:27.060,D,@,100,4.86
ACW,20140304,10:20:27.065,N,F,100,4.86
ACW,20140304,10:21:04.260,P,@,100,4.85
ACW,20140304,10:21:04.261,T,F,100,4.85
ACW,20140304,10:21:04.261,Z,F I,46,4.85
ACW,20140304,10:21:04.261,Z,F,100,4.85
ACW,20140304,10:21:04.262,N,F,100,4.85
ACW,20140304,10:21:04.266,D,F,100,4.85
ACW,20140304,10:21:06.063,D,@,100,4.845
ACW,20140304,10:21:47.571,D,@,3000,4.84
ACW,20140304,10:21:47.575,D,@,2000,4.8401
ACW,20140304,10:21:51.962,D,@,100,4.845
ACW,20140304,10:21:51.964,D,@,100,4.845
ACW,20140304,10:21:54.480,N,F,100,4.84
ACW,20140304,10:22:02.800,D,@,100,4.845
ACW,20140304,10:22:06.513,D,@,200,4.84
ACW,20140304,10:22:41.180,N,F,100,4.84
ACW,20140304,10:22:59.553,D,@,100,4.845
ACW,20140304,10:23:39.837,D,@,100,4.84
ACW,20140304,10:23:39.837,D,@,100,4.84
ACW,20140304,10:23:39.847,D,@,100,4.84
ACW,20140304,10:23:39.857,D,@,100,4.84
ACW,20140304,10:23:39.867,D,@,100,4.84
ACW,20140304,10:23:39.878,D,@,100,4.84
ACW,20140304,10:23:40.013,D,@,100,4.845
ACW,20140304,10:23:41.053,D,@,100,4.845
ACW,20140304,10:23:56.285,D,@,100,4.845
ACW,20140304,10:24:17.370,D,@,100,4.84
ACW,20140304,10:24:53.018,D,@,200,4.845
ACW,20140304,10:25:06.966,D,@,100,4.84
ACW,20140304,10:25:06.971,D,@,100,4.84
ACW,20140304,10:25:06.982,C,@,100,4.84
ACW,20140304,10:25:06.986,N,@,100,4.84
ACW,20140304,10:25:07.014,P,F,100,4.84
ACW,20140304,10:25:07.028,D,@,100,4.8401
ACW,20140304,10:25:07.028,D,@,100,4.8401
ACW,20140304,10:25:07.029,D,@,100,4.8401
ACW,20140304,10:25:07.030,D,@,100,4.8401
ACW,20140304,10:25:07.030,D,@,100,4.8401
ACW,20140304,10:25:07.957,D,@,100,4.84
ACW,20140304,10:25:34.704,D,@,100,4.845
ACW,20140304,10:25:34.706,D,@,100,4.845
ACW,20140304,10:25:34.707,D,@,100,4.845
ACW,20140304,10:25:34.747,D,@,100,4.84
ACW,20140304,10:25:49.756,D,@,200,4.845
ACW,20140304,10:26:46.501,D,@,200,4.845
ACW,20140304,10:27:21.166,K,@,100,4.845
ACW,20140304,10:27:24.186,D,@,100,4.845
ACW,20140304,10:27:24.187,D,@,100,4.845
ACW,20140304,10:27:24.193,D,@,100,4.845
ACW,20140304,10:27:24.193,D,@,100,4.845
ACW,20140304,10:27:44.286,D,@,200,4.845
ACW,20140304,10:28:16.965,X,F,100,4.84
ACW,20140304,10:28:16.967,N,F,400,4.84
ACW,20140304,10:28:17.802,T,F I,23,4.84
ACW,20140304,10:28:17.802,T,F,100,4.84
ACW,20140304,10:28:17.802,K,F,100,4.84
ACW,20140304,10:28:17.802,P,F,100,4.84
ACW,20140304,10:28:17.802,Z,F I,54,4.84
ACW,20140304,10:28:17.802,Z,F,100,4.84
ACW,20140304,10:28:17.803,N,F,100,4.84
ACW,20140304,10:28:17.806,D,F,100,4.84
ACW,20140304,10:28:34.761,D,@,1000,4.849
ACW,20140304,10:28:34.818,D,@,100,4.84
ACW,20140304,10:28:42.070,D,@,100,4.84
ACW,20140304,10:28:42.100,D,@,100,4.84
ACW,20140304,10:28:57.152,N,F I,35,4.85
ACW,20140304,10:29:12.255,X,F,100,4.83
ACW,20140304,10:29:12.255,Y,F,700,4.83
ACW,20140304,10:29:12.255,Y,F,100,4.83
ACW,20140304,10:29:12.255,Y,F,500,4.83
ACW,20140304,10:29:12.256,N,F,300,4.83
ACW,20140304,10:29:19.553,D,@,100,4.84
ACW,20140304,10:29:34.018,T,F I,37,4.83
ACW,20140304,10:29:34.018,T,F I,15,4.83
ACW,20140304,10:29:34.019,T,F I,48,4.83
ACW,20140304,10:29:34.019,P,F,100,4.83
ACW,20140304,10:29:34.019,P,F,100,4.83
ACW,20140304,10:29:35.991,D,@,100,4.84
ACW,20140304,10:29:43.447,D,@,100,4.84
ACW,20140304,10:30:02.289,X,F,100,4.83
ACW,20140304,10:30:02.289,B,F,100,4.83
ACW,20140304,10:30:02.289,K,F,100,4.83
ACW,20140304,10:30:02.290,N,F,100,4.83
ACW,20140304,10:30:02.338,Z,F I,24,4.83
ACW,20140304,10:30:14.355,X,F,100,4.82
ACW,20140304,10:30:14.355,P,F,100,4.82
ACW,20140304,10:30:14.356,N,F,160,4.82
ACW,20140304,10:31:01.315,D,@,100,4.81
ACW,20140304,10:31:27.299,D,@,300,4.8199
ACW,20140304,10:31:41.204,P,F,100,4.815
ACW,20140304,10:32:18.022,P,F,100,4.815
ACW,20140304,10:32:59.604,P,@,100,4.815
ACW,20140304,10:33:13.327,Z,F,100,4.81
ACW,20140304,10:33:13.327,P,F,100,4.81
ACW,20140304,10:33:13.327,K,F,100,4.81
ACW,20140304,10:33:13.327,Z,F,100,4.81
ACW,20140304,10:33:13.328,X,F,100,4.81
ACW,20140304,10:33:13.328,N,F,500,4.81
ACW,20140304,10:33:13.331,T,F I,30,4.8
ACW,20140304,10:33:13.331,P,F I,31,4.8
ACW,20140304,10:33:13.332,T,F I,7,4.8
ACW,20140304,10:33:13.347,T,I,13,4.79
ACW,20140304,10:33:13.347,Z,I,25,4.79
ACW,20140304,10:33:24.772,D,@,100,4.8
ACW,20140304,10:33:24.785,D,@,100,4.8
ACW,20140304,10:34:31.964,T,I,69,4.79
ACW,20140304,10:34:31.982,N,I,31,4.8
ACW,20140304,10:34:32.016,D,@,100,4.8
ACW,20140304,10:34:43.851,D,@,100,4.8
ACW,20140304,10:35:01.615,K,@,100,4.79
ACW,20140304,10:35:27.070,N,F,100,4.79
ACW,20140304,10:35:27.096,K,F,100,4.79
ACW,20140304,10:35:27.096,T,F,100,4.79
ACW,20140304,10:35:27.096,P,F,400,4.79
ACW,20140304,10:35:27.097,X,F,100,4.79
ACW,20140304,10:35:27.105,D,@,100,4.8
ACW,20140304,10:35:35.722,P,I,57,4.78
ACW,20140304,10:35:35.723,T,F,100,4.78
ACW,20140304,10:35:35.723,T,F,600,4.78
ACW,20140304,10:35:35.723,K,F,400,4.78
ACW,20140304,10:35:35.723,K,F,300,4.78
ACW,20140304,10:35:35.723,J,F,100,4.78
ACW,20140304,10:35:35.731,D,@,100,4.78
ACW,20140304,10:35:35.801,Z,F I,82,4.77
ACW,20140304,10:35:35.801,K,F,118,4.77
ACW,20140304,10:35:35.802,N,F,100,4.77
ACW,20140304,10:35:43.183,P,@,100,4.77
ACW,20140304,10:35:43.184,K,F,100,4.77
ACW,20140304,10:35:43.185,X,F,100,4.77
ACW,20140304,10:35:43.199,D,I,86,4.76
ACW,20140304,10:36:04.490,P,@,100,4.74
ACW,20140304,10:36:04.491,J,F,100,4.74
ACW,20140304,10:36:04.492,N,F,100,4.74
ACW,20140304,10:37:02.265,N,@,100,4.75
ACW,20140304,10:37:02.268,N,@,100,4.76
ACW,20140304,10:37:02.268,N,@,100,4.76
ACW,20140304,10:37:02.269,T,F,100,4.76
ACW,20140304,10:37:02.271,N,@,100,4.77
ACW,20140304,10:37:02.539,P,@,100,4.76
ACW,20140304,10:37:02.539,P,@,200,4.74
ACW,20140304,10:37:02.540,P,@,100,4.74
ACW,20140304,10:37:02.540,Z,I,4,4.76
ACW,20140304,10:37:02.540,T,F,100,4.74
ACW,20140304,10:37:02.540,N,@,100,4.76
ACW,20140304,10:37:02.540,P,I,4,4.74
ACW,20140304,10:37:02.540,N,F,200,4.75
ACW,20140304,10:37:02.540,Z,F,100,4.74
ACW,20140304,10:37:02.540,P,@,100,4.74
ACW,20140304,10:37:02.540,P,@,4096,4.74
ACW,20140304,10:37:02.542,T,F,100,4.73
ACW,20140304,10:37:02.542,T,F I,25,4.73
ACW,20140304,10:37:02.542,T,F I,50,4.72
ACW,20140304,10:37:02.542,T,F I,25,4.72
ACW,20140304,10:37:02.543,D,F,100,4.76
ACW,20140304,10:37:06.096,X,F,100,4.73
ACW,20140304,10:37:06.096,P,F,100,4.73
ACW,20140304,10:37:06.097,N,F,100,4.73
ACW,20140304,10:37:10.264,P,F,200,4.74
ACW,20140304,10:37:10.264,J,F,100,4.74
ACW,20140304,10:37:10.265,N,F,100,4.74
ACW,20140304,10:37:10.309,P,F,100,4.76
ACW,20140304,10:37:16.249,N,F,100,4.77
ACW,20140304,10:37:16.287,P,F,100,4.78
ACW,20140304,10:37:23.007,T,F,100,4.76
ACW,20140304,10:37:23.007,T,F,100,4.76
ACW,20140304,10:37:23.007,Z,F,100,4.76
ACW,20140304,10:37:23.007,X,F,100,4.76
ACW,20140304,10:37:23.011,D,F,100,4.76
ACW,20140304,10:37:23.078,N,@,100,4.76
ACW,20140304,10:37:23.083,C,F,100,4.76
ACW,20140304,10:37:31.827,N,@,100,4.75
ACW,20140304,10:37:31.827,N,I,48,4.76
ACW,20140304,10:37:31.827,T,F,100,4.75
ACW,20140304,10:38:15.877,P,F,100,4.76
ACW,20140304,10:38:56.082,P,F,128,4.76
ACW,20140304,10:38:56.084,P,F,500,4.76
ACW,20140304,10:38:56.089,P,F,600,4.76
ACW,20140304,10:38:56.141,P,F,700,4.76
ACW,20140304,10:38:56.261,P,@,900,4.76
ACW,20140304,10:38:56.261,N,I,52,4.76
ACW,20140304,10:38:56.714,P,@,200,4.76
ACW,20140304,10:39:10.915,P,@,100,4.76
ACW,20140304,10:39:10.916,N,@,100,4.76
ACW,20140304,10:39:10.953,P,F,100,4.76
