DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,TR_SCOND,SIZE,PRICE,TR_STOPIND,TR_CORR,TR_SEQNUM,TR_SOURCE,TR_RF
20140304,10:11:57.739,D,ACW,,@,200,4.84,N,00,243112,C,N
20140304,10:12:52.013,D,ACW,,@,200,4.84,N,00,247897,C,N
20140304,10:13:46.034,D,ACW,,@,200,4.84,N,00,252806,C,N
20140304,10:14:26.221,D,ACW,,@,600,4.84,N,00,256120,C,T
20140304,10:14:26.226,P,ACW,,F,300,4.85,N,00,256121,C,
20140304,10:14:26.226,B,ACW,,F,200,4.85,N,00,256122,C,
20140304,10:14:26.226,N,ACW,,F,100,4.85,N,00,256123,C,
20140304,10:14:26.227,D,ACW,,@,100,4.85,N,00,256124,C,T
20140304,10:14:26.229,D,ACW,,@,900,4.85,N,00,256125,C,T
20140304,10:14:26.232,D,ACW,,F,100,4.86,N,00,256126,C,
20140304,10:14:26.232,D,ACW,,@,100,4.85,N,00,256127,C,T
20140304,10:14:26.234,N,ACW,,F I,41,4.86,N,00,256128,C,
20140304,10:14:26.241,D,ACW,,F,359,4.86,N,00,256129,C,
20140304,10:14:26.244,D,ACW,,@,100,4.85,N,00,256130,C,T
20140304,10:14:26.256,D,ACW,,@,200,4.85,N,00,256131,C,T
20140304,10:14:26.260,D,ACW,,@,1300,4.845,N,00,256132,C,T
20140304,10:14:26.317,D,ACW,,@,100,4.85,N,00,256147,C,N
20140304,10:14:28.624,D,ACW,,@,100,4.84,N,00,256387,C,T
20140304,10:14:30.814,D,ACW,,@,100,4.85,N,00,256722,C,T
20140304,10:14:30.819,D,ACW,,@,100,4.855,N,00,256723,C,T
20140304,10:14:30.826,J,ACW,,@,100,4.855,N,00,256724,C,
20140304,10:14:30.836,Z,ACW,,@,100,4.855,N,00,256725,C,
20140304,10:14:40.174,D,ACW,,@,200,4.855,N,00,257674,C,N
20140304,10:14:40.214,D,ACW,,@,100,4.85,N,00,257675,C,N
20140304,10:14:51.066,D,ACW,,@,100,4.85,N,00,258557,C,N
20140304,10:15:13.598,D,ACW,,@,100,4.855,N,00,260377,C,T
20140304,10:15:13.625,D,ACW,,@,1200,4.86,N,00,260378,C,T
20140304,10:15:13.674,D,ACW,,@,1200,4.86,N,00,260381,C,T
20140304,10:15:20.004,D,ACW,,@,100,4.86,N,00,260862,C,N
20140304,10:15:20.044,D,ACW,,@,100,4.85,N,00,260863,C,N
20140304,10:15:34.315,D,ACW,,@,200,4.86,N,00,262346,C,N
20140304,10:15:45.847,Z,ACW,,@,100,4.86,N,00,263131,C,
